"TE_id" "TE_class" "fam_length" "fpkm" "tpm" "TE_class_group"
"55202" "TE_00014959_LTR" "LTR/unknown" 45597 0.12207502982368 1.49042462043652 "LTR"
"55203" "TE_00014960" "MITE/DTA" 2143 0 0 "MITE"
"55204" "TE_00014961_LTR" "LTR/Gypsy" 1668182 0.0600609480426395 0.733289320664528 "LTR"
"55205" "TE_00014962" "LTR/unknown" 7672 0 0 "LTR"
"55206" "TE_00014962_LTR" "LTR/unknown" 5613 0.991672035430314 12.1074098375279 "LTR"
"55207" "TE_00014963" "LTR/unknown" 8338 0 0 "LTR"
"55208" "TE_00014963_LTR" "LTR/unknown" 5743 0 0 "LTR"
"55209" "TE_00014964_INT" "LTR/unknown" 1534 0 0 "LTR"
"55210" "TE_00014965_LTR" "LTR/Copia" 3356 1.65859807356089 20.2499676454243 "LTR"
"55211" "TE_00014966_INT" "LTR/Gypsy" 1632 0 0 "LTR"
"55212" "TE_00014967_INT" "LTR/unknown" 2477 0 0 "LTR"
"55213" "TE_00014968_LTR" "LTR/unknown" 16003 0 0 "LTR"
"55214" "TE_00014969" "LTR/Gypsy" 10487 0 0 "LTR"
"55215" "TE_00014969_LTR" "LTR/Gypsy" 4927 0 0 "LTR"
"55216" "TE_00014970" "MITE/DTC" 143 0 0 "MITE"
"55217" "TE_00014971_INT" "LTR/Gypsy" 740 0 0 "LTR"
"55218" "TE_00014972_LTR" "LTR/Gypsy" 2063 0 0 "LTR"
"55219" "TE_00014973" "MITE/DTH" 1236 0 0 "MITE"
"55220" "TE_00014974" "DNA/DTA" 82 0 0 "DNA"
"55221" "TE_00014975_INT" "LTR/Gypsy" 5398 0 0 "LTR"
"55222" "TE_00014976_LTR" "LTR/Copia" 6818 0 0 "LTR"
"55223" "TE_00014977_LTR" "LTR/Gypsy" 6061 5.51023441828446 67.2749296334374 "LTR"
"55224" "TE_00014978" "LTR/unknown" 7993 0 0 "LTR"
"55225" "TE_00014978_LTR" "LTR/unknown" 11448 0 0 "LTR"
"55226" "TE_00014979_LTR" "LTR/Gypsy" 34170 0.162898891860414 1.98884669060708 "LTR"
"55227" "TE_00014980" "MITE/DTA" 2052 0 0 "MITE"
"55228" "TE_00014981_LTR" "LTR/Gypsy" 15902 0 0 "LTR"
"55229" "TE_00014982" "DNA/Helitron" 2268 0 0 "DNA"
"55230" "TE_00014983" "LTR/unknown" 8451 0 0 "LTR"
"55231" "TE_00014983_LTR" "LTR/unknown" 9267 0 0 "LTR"
"55232" "TE_00014984_INT" "LTR/unknown" 346 0 0 "LTR"
"55233" "TE_00014985_LTR" "LTR/unknown" 22827 0 0 "LTR"
"55234" "TE_00014986" "LTR/Gypsy" 11868 0 0 "LTR"
"55235" "TE_00014986_LTR" "LTR/Gypsy" 53566 0 0 "LTR"
"55236" "TE_00014987" "LTR/unknown" 7378 0 0 "LTR"
"55237" "TE_00014987_INT" "LTR/unknown" 1139 0 0 "LTR"
"55238" "TE_00014988" "LTR/unknown" 14333 0 0 "LTR"
"55239" "TE_00014988_LTR" "LTR/unknown" 8794 0 0 "LTR"
"55240" "TE_00014989_LTR" "LTR/unknown" 13403 0.415299196811934 5.07042389152011 "LTR"
"55241" "TE_00014990" "MITE/DTH" 1392 0 0 "MITE"
"55242" "TE_00014991" "DNA/DTH" 23966 1.16128163541483 14.1781881452983 "DNA"
"55243" "TE_00014992_LTR" "LTR/Copia" 28671 0 0 "LTR"
"55244" "TE_00014993_LTR" "LTR/Gypsy" 15600 0 0 "LTR"
"55245" "TE_00014994" "LTR/Gypsy" 12227 0 0 "LTR"
"55246" "TE_00014994_LTR" "LTR/Gypsy" 44695 0.124538653873372 1.52050322000322 "LTR"
"55247" "TE_00014995" "LTR/unknown" 15426 0 0 "LTR"
"55248" "TE_00014995_LTR" "LTR/unknown" 14581 0 0 "LTR"
"55249" "TE_00014996" "DNA/Helitron" 5224 2.13103182805143 26.0179523039984 "DNA"
"55250" "TE_00014997" "DNA/DTA" 7061 0 0 "DNA"
"55251" "TE_00014998_LTR" "LTR/Gypsy" 367260 0.136405533447239 1.66538698132766 "LTR"
"55252" "TE_00014999_LTR" "LTR/Copia" 412849 0.0539301791683677 0.658438232070748 "LTR"
"55253" "TE_00015000_INT" "LTR/Gypsy" 898 0 0 "LTR"
"55254" "TE_00015001" "LTR/Gypsy" 11388 0 0 "LTR"
"55255" "TE_00015001_LTR" "LTR/Gypsy" 9741 0 0 "LTR"
"55256" "TE_00015002" "MITE/DTT" 9799 5.1123886329047 62.4175959549337 "MITE"
"55257" "TE_00015003" "LTR/unknown" 23805 0.467654285643381 5.70963170914043 "LTR"
"55258" "TE_00015003_LTR" "LTR/unknown" 11232 0 0 "LTR"
"55259" "TE_00015004_LTR" "LTR/Copia" 4056 10.9788069721309 134.041205952749 "LTR"
"55260" "TE_00015005" "LTR/Gypsy" 9841 0 0 "LTR"
"55261" "TE_00015005_LTR" "LTR/Gypsy" 1345 0 0 "LTR"
"55262" "TE_00015006" "LTR/Gypsy" 364764 0.0610395229229897 0.745236826200436 "LTR"
"55263" "TE_00015006_INT" "LTR/Gypsy" 34056 0 0 "LTR"
"55264" "TE_00015007_INT" "LTR/Gypsy" 1301 0 0 "LTR"
"55265" "TE_00015008" "LTR/unknown" 38792 2.15234654111815 26.2781854833641 "LTR"
"55266" "TE_00015008_INT" "LTR/Copia" 30510 0.547321055542809 6.68229020826393 "LTR"
"55267" "TE_00015009" "LTR/unknown" 7633 0 0 "LTR"
"55268" "TE_00015009_LTR" "LTR/unknown" 6276 0 0 "LTR"
"55269" "TE_00015010" "DNA/DTA" 3938 1.41347260915956 17.2572096033631 "DNA"
"55270" "TE_00015011" "DNA/DTA" 46999 3.78987136568546 46.2708680052215 "DNA"
"55271" "TE_00015012" "LTR/unknown" 8559 0 0 "LTR"
"55272" "TE_00015012_LTR" "LTR/Gypsy" 116481 0.095573615179649 1.16686655193626 "LTR"
"55273" "TE_00015013" "MITE/DTM" 24883 0.894788431438388 10.9245495186343 "MITE"
"55274" "TE_00015014" "DNA/DTA" 3030 0 0 "DNA"
"55275" "TE_00015015_LTR" "LTR/unknown" 12280 0.453278105445469 5.53411167899382 "LTR"
"55276" "TE_00015016" "MITE/DTA" 2169 2.56627714839574 31.3319001466316 "MITE"
"55277" "TE_00015017" "MITE/DTH" 479 0 0 "MITE"
"55278" "TE_00015018" "DNA/DTM" 97 0 0 "DNA"
"55279" "TE_00015019" "LTR/unknown" 7804 0 0 "LTR"
"55280" "TE_00015019_LTR" "LTR/unknown" 13468 0 0 "LTR"
"55281" "TE_00015020" "LTR/Gypsy" 36169 0 0 "LTR"
"55282" "TE_00015020_INT" "LTR/Gypsy" 464127 0.19188731135643 2.34276881691585 "LTR"
"55283" "TE_00015021_INT" "LTR/Gypsy" 45228 0 0 "LTR"
"55284" "TE_00015022" "MITE/DTH" 194 0 0 "MITE"
"55285" "TE_00015023" "LTR/unknown" 7972 0 0 "LTR"
"55286" "TE_00015023_LTR" "LTR/unknown" 13163 0 0 "LTR"
"55287" "TE_00015024" "LTR/Gypsy" 16388 0.679308656928283 8.29373827410837 "LTR"
"55288" "TE_00015024_INT" "LTR/Gypsy" 4678 0 0 "LTR"
"55289" "TE_00015025" "MITE/DTH" 107851 2.63214074861047 32.1360345506323 "MITE"
"55290" "TE_00015026" "DNA/Helitron" 1780 0 0 "DNA"
"55291" "TE_00015027" "DNA/DTM" 8595 1.94284646941374 23.7203809487065 "DNA"
"55292" "TE_00015029" "DNA/DTA" 33913 0.492400123982281 6.01175579436005 "DNA"
"55293" "TE_00015030_INT" "LTR/Copia" 15714 0.708445352535363 8.64947071630953 "LTR"
"55294" "TE_00015031" "MITE/DTM" 48685 0.114332035223793 1.39588972821288 "MITE"
"55295" "TE_00015032" "MITE/DTA" 592 0 0 "MITE"
"55296" "TE_00015033_LTR" "LTR/Copia" 1233 18.0575997887116 220.466801031773 "LTR"
"55297" "TE_00015034" "LTR/unknown" 8132 0 0 "LTR"
"55298" "TE_00015034_LTR" "LTR/unknown" 34889 0.159541836535021 1.94786011115378 "LTR"
"55299" "TE_00015035_INT" "LTR/Gypsy" 3568 0 0 "LTR"
"55300" "TE_00015036" "MITE/DTH" 1041 0 0 "MITE"
"55301" "TE_00015037_INT" "LTR/unknown" 22404 0 0 "LTR"
"55302" "TE_00015038_INT" "LTR/Gypsy" 143 0 0 "LTR"
"55303" "TE_00015039_INT" "LTR/Gypsy" 337 0 0 "LTR"
"55304" "TE_00015040" "LTR/Gypsy" 13980 0 0 "LTR"
"55305" "TE_00015040_INT" "LTR/Gypsy" 92683 0 0 "LTR"
"55306" "TE_00015041" "DNA/DTM" 89345 0.996811037639776 12.1701523609458 "DNA"
"55307" "TE_00015042_INT" "LTR/Gypsy" 2795 0 0 "LTR"
"55308" "TE_00015043_LTR" "LTR/Gypsy" 3144 0 0 "LTR"
"55309" "TE_00015044" "MITE/DTH" 699 0 0 "MITE"
"55310" "TE_00015045" "LTR/unknown" 7939 0 0 "LTR"
"55311" "TE_00015045_LTR" "LTR/unknown" 20274 0.274551402528872 3.35202187126586 "LTR"
"55312" "TE_00015046" "LTR/Gypsy" 78579 0.850037053391419 10.3781760650623 "LTR"
"55313" "TE_00015046_LTR" "LTR/Gypsy" 642823 0 0 "LTR"
"55314" "TE_00015047_INT" "LTR/Gypsy" 1962 0 0 "LTR"
"55315" "TE_00015048" "LTR/unknown" 27696 0.602930582199996 7.36123173938953 "LTR"
"55316" "TE_00015048_LTR" "LTR/unknown" 11516 0 0 "LTR"
"55317" "TE_00015049" "MITE/DTM" 279 0 0 "MITE"
"55318" "TE_00015051" "LTR/unknown" 8610 0 0 "LTR"
"55319" "TE_00015051_LTR" "LTR/unknown" 5624 0 0 "LTR"
"55320" "TE_00015053" "DNA/DTA" 3563 3.12447664039874 38.147006128568 "DNA"
"55321" "TE_00015054_LTR" "LTR/Gypsy" 6332 0 0 "LTR"
"55322" "TE_00015055" "LTR/unknown" 17249 0 0 "LTR"
"55323" "TE_00015055_LTR" "LTR/unknown" 25312 0 0 "LTR"
"55324" "TE_00015056_INT" "LTR/Gypsy" 128380 0 0 "LTR"
"55325" "TE_00015057" "DNA/DTH" 14086 6.32259563807509 77.1931181803709 "DNA"
"55326" "TE_00015058" "MITE/DTH" 14671 3.03524238831455 37.0575374101527 "MITE"
"55327" "TE_00015059" "LTR/unknown" 7818 0 0 "LTR"
"55328" "TE_00015059_LTR" "LTR/unknown" 3435 0 0 "LTR"
"55329" "TE_00015060" "DNA/DTC" 394921 0.887960056560256 10.8411812978717 "DNA"
"55330" "TE_00015062" "DNA/DTA" 21916 2.28583209590405 27.9079221921151 "DNA"
"55331" "TE_00015063_LTR" "LTR/Gypsy" 5691 0 0 "LTR"
"55332" "TE_00015064_LTR" "LTR/Gypsy" 6148 0 0 "LTR"
"55333" "TE_00015066_LTR" "LTR/Gypsy" 1516 0 0 "LTR"
"55334" "TE_00015067" "DNA/Helitron" 5886 0 0 "DNA"
"55335" "TE_00015068" "MITE/DTH" 4451 1.25056282517869 15.2682299299133 "MITE"
"55336" "TE_00015069" "LTR/unknown" 11547 1.44615617949347 17.656246146543 "LTR"
"55337" "TE_00015069_LTR" "LTR/unknown" 94900 0.0586539002620691 0.716110552350306 "LTR"
"55338" "TE_00015070" "LTR/Gypsy" 10998 0 0 "LTR"
"55339" "TE_00015070_INT" "LTR/Gypsy" 20564 0 0 "LTR"
"55340" "TE_00015071" "DNA/DTA" 8471 4.59966780121502 56.1577428787991 "DNA"
"55341" "TE_00015072" "MITE/DTA" 322 0 0 "MITE"
"55342" "TE_00015074" "LTR/Gypsy" 23713 0.234734328632833 2.86589176477224 "LTR"
"55343" "TE_00015074_LTR" "LTR/Gypsy" 17155 0 0 "LTR"
"55344" "TE_00015075" "MITE/DTA" 2655 0 0 "MITE"
"55345" "TE_00015076" "MITE/DTC" 197 0 0 "MITE"
"55346" "TE_00015077_LTR" "LTR/Gypsy" 51492 0 0 "LTR"
"55347" "TE_00015078_INT" "LTR/Gypsy" 196 0 0 "LTR"
"55348" "TE_00015079_INT" "LTR/Copia" 2658458 0.106783335256148 1.30372699599552 "LTR"
"55349" "TE_00015080_LTR" "LTR/Gypsy" 7166 0 0 "LTR"
"55350" "TE_00015081_INT" "LTR/Gypsy" 4747 0 0 "LTR"
"55351" "TE_00015084" "MITE/DTM" 24321 1.14433105852357 13.971237082777 "MITE"
"55352" "TE_00015085" "MITE/DTT" 3603 1.54489456976696 18.861751711919 "MITE"
"55353" "TE_00015086_LTR" "LTR/Gypsy" 81835 0 0 "LTR"
"55354" "TE_00015087" "MITE/DTA" 2242 2.482718615018 30.311726769868 "MITE"
"55355" "TE_00015088_LTR" "LTR/Gypsy" 9634 0 0 "LTR"
"55356" "TE_00015089_INT" "LTR/Gypsy" 254 0 0 "LTR"
"55357" "TE_00015091" "MITE/DTT" 534 0 0 "MITE"
"55358" "TE_00015092_INT" "LTR/Gypsy" 304126 0.0549073916883498 0.670369104430836 "LTR"
"55359" "TE_00015093_INT" "LTR/Gypsy" 12192 0 0 "LTR"
"55360" "TE_00015094_LTR" "LTR/Gypsy" 66143 0 0 "LTR"
"55361" "TE_00015095" "LTR/unknown" 8470 0 0 "LTR"
"55362" "TE_00015095_INT" "LTR/unknown" 18478 3.61484260301138 44.1339266704475 "LTR"
"55363" "TE_00015096" "DNA/DTM" 9245 0.602082762019508 7.3508806293179 "DNA"
"55364" "TE_00015097_LTR" "LTR/Gypsy" 164 0 0 "LTR"
"55365" "TE_00015098_INT" "LTR/Gypsy" 91566 4.31605742934927 52.6951192656785 "LTR"
"55366" "TE_00015099" "LTR/Copia" 12154 0.457977220246039 5.59148357890769 "LTR"
"55367" "TE_00015099_INT" "LTR/Copia" 47285 1.53032286672972 18.6838445264793 "LTR"
"55368" "TE_00015100_INT" "LTR/Gypsy" 278 0 0 "LTR"
"55369" "TE_00015101" "DNA/DTT" 2611 0 0 "DNA"
"55370" "TE_00015102" "LTR/Copia" 26089 14.5082352398016 177.132301599409 "LTR"
"55371" "TE_00015102_INT" "LTR/Copia" 34228 0.325245713151242 3.97095310377725 "LTR"
"55372" "TE_00015103_INT" "LTR/Gypsy" 51162 0 0 "LTR"
"55373" "TE_00015104" "DNA/DTC" 16571 0 0 "DNA"
"55374" "TE_00015105_LTR" "LTR/Copia" 19583 1.13695657148963 13.8812013313678 "LTR"
"55375" "TE_00015106" "LTR/unknown" 8376 0 0 "LTR"
"55376" "TE_00015106_LTR" "LTR/unknown" 29882 0 0 "LTR"
"55377" "TE_00015107" "DNA/DTC" 8307 4.69047621814042 57.2664307122075 "DNA"
"55378" "TE_00015108" "MITE/DTH" 2292 0 0 "MITE"
"55379" "TE_00015109" "DNA/DTH" 6227 0 0 "DNA"
"55380" "TE_00015110_INT" "LTR/Gypsy" 72938 0.305259542892339 3.72694021870871 "LTR"
"55381" "TE_00015111" "DNA/DTA" 4157 0 0 "DNA"
"55382" "TE_00015112" "LTR/Copia" 12684 0 0 "LTR"
"55383" "TE_00015112_INT" "LTR/Copia" 205971 0.108097841635383 1.31977591831945 "LTR"
"55384" "TE_00015113" "DNA/DTH" 39078 0.569758445659487 6.95623024904489 "DNA"
"55385" "TE_00015115_INT" "LTR/unknown" 92943 0 0 "LTR"
"55386" "TE_00015116_LTR" "LTR/Gypsy" 3646 0 0 "LTR"
"55387" "TE_00015117" "DNA/DTA" 1393 0 0 "DNA"
"55388" "TE_00015118_INT" "LTR/unknown" 8738 0 0 "LTR"
"55389" "TE_00015119" "LTR/Gypsy" 13791 0 0 "LTR"
"55390" "TE_00015119_LTR" "LTR/Gypsy" 134965 0.0412422119428767 0.503529740436736 "LTR"
"55391" "TE_00015120" "LTR/unknown" 17154 0.324487299456124 3.96169356523517 "LTR"
"55392" "TE_00015120_LTR" "LTR/unknown" 7804 0 0 "LTR"
"55393" "TE_00015121_LTR" "LTR/unknown" 605892 0.0826818908548605 1.0094703722155 "LTR"
"55394" "TE_00015122" "LTR/unknown" 8296 0 0 "LTR"
"55395" "TE_00015122_LTR" "LTR/unknown" 13811 0 0 "LTR"
"55396" "TE_00015123" "LTR/unknown" 9631 0 0 "LTR"
"55397" "TE_00015123_LTR" "LTR/unknown" 19878 0 0 "LTR"
"55398" "TE_00015124_INT" "LTR/Gypsy" 7140 0 0 "LTR"
"55399" "TE_00015125" "DNA/Helitron" 1563 0 0 "DNA"
"55400" "TE_00015126_LTR" "LTR/Copia" 66445 1.67544740307633 20.4556825699583 "LTR"
"55401" "TE_00015128" "DNA/DTH" 11220 0 0 "DNA"
"55402" "TE_00015129" "MITE/DTH" 3352 1.66057730753889 20.2741322846193 "MITE"
"55403" "TE_00015131" "LTR/unknown" 16497 0 0 "LTR"
"55404" "TE_00015131_LTR" "LTR/unknown" 11001 0 0 "LTR"
"55405" "TE_00015132" "LTR/unknown" 11525 0 0 "LTR"
"55406" "TE_00015132_LTR" "LTR/unknown" 102092 0 0 "LTR"
"55407" "TE_00015133" "LTR/unknown" 7895 0 0 "LTR"
"55408" "TE_00015133_LTR" "LTR/unknown" 6315 0 0 "LTR"
"55409" "TE_00015134_INT" "LTR/Gypsy" 190 0 0 "LTR"
"55410" "TE_00015135_INT" "LTR/Gypsy" 41944 0 0 "LTR"
"55411" "TE_00015136_INT" "LTR/unknown" 170318 0 0 "LTR"
"55412" "TE_00015137" "LTR/unknown" 8177 0 0 "LTR"
"55413" "TE_00015137_LTR" "LTR/unknown" 5720 0 0 "LTR"
"55414" "TE_00015138" "MITE/DTH" 9737 0.571660176118964 6.97944864106439 "MITE"
"55415" "TE_00015139" "DNA/DTA" 1399 0 0 "DNA"
"55416" "TE_00015140_LTR" "LTR/unknown" 46720 0.119140734907328 1.45459955946156 "LTR"
"55417" "TE_00015141_INT" "LTR/unknown" 177112 0.0942836476614293 1.15111722669346 "LTR"
"55418" "TE_00015142" "MITE/DTA" 4148 4.02573900786188 49.1505964932816 "MITE"
"55419" "TE_00015143_LTR" "LTR/unknown" 2669 0 0 "LTR"
"55420" "TE_00015144" "LTR/unknown" 3867 0 0 "LTR"
"55421" "TE_00015144_INT" "LTR/unknown" 4698 0 0 "LTR"
"55422" "TE_00015145" "DNA/DTC" 14129 0.393959596211363 4.8098868580964 "DNA"
"55423" "TE_00015146" "LTR/unknown" 52597 0 0 "LTR"
"55424" "TE_00015146_LTR" "LTR/unknown" 3922 0 0 "LTR"
"55425" "TE_00015147" "LTR/unknown" 1960 0 0 "LTR"
"55426" "TE_00015147_INT" "LTR/unknown" 6595 0 0 "LTR"
"55427" "TE_00015148" "LTR/unknown" 40646 0 0 "LTR"
"55428" "TE_00015148_LTR" "LTR/unknown" 17387 0 0 "LTR"
"55429" "TE_00015149_INT" "LTR/Gypsy" 1399 0 0 "LTR"
"55430" "TE_00015150_LTR" "LTR/unknown" 1598 0 0 "LTR"
"55431" "TE_00015151" "LTR/Gypsy" 423441 0.0525811637028097 0.641967985320685 "LTR"
"55432" "TE_00015151_LTR" "LTR/Gypsy" 287751 0.019343999273227 0.236172563841808 "LTR"
"55433" "TE_00015152" "LTR/Copia" 4664 0 0 "LTR"
"55434" "TE_00015152_INT" "LTR/Copia" 20583 0.270429730110788 3.30170001545178 "LTR"
"55435" "TE_00015153" "DNA/DTA" 32985 0.506253309219678 6.18089053370115 "DNA"
"55436" "TE_00015154" "LTR/unknown" 11182 0 0 "LTR"
"55437" "TE_00015154_LTR" "LTR/unknown" 28767 0.386988920281596 4.72478127145993 "LTR"
"55438" "TE_00015155" "LTR/unknown" 7753 0 0 "LTR"
"55439" "TE_00015155_LTR" "LTR/unknown" 5969 1.8650544931715 22.7706119678485 "LTR"
"55440" "TE_00015156" "LTR/unknown" 8615 0 0 "LTR"
"55441" "TE_00015156_LTR" "LTR/unknown" 14442 0 0 "LTR"
"55442" "TE_00015157" "DNA/DTA" 18685 0.297899659345483 3.63708276253915 "DNA"
"55443" "TE_00015158_LTR" "LTR/unknown" 12258 0 0 "LTR"
"55444" "TE_00015159" "DNA/DTA" 6636 0 0 "DNA"
"55445" "TE_00015161_LTR" "LTR/Copia" 844 13.1901780447164 161.040027056976 "LTR"
"55446" "TE_00015162_LTR" "LTR/Copia" 812 0 0 "LTR"
"55447" "TE_00015163_INT" "LTR/Gypsy" 1737 0 0 "LTR"
"55448" "TE_00015164" "DNA/Helitron" 1775 0 0 "DNA"
"55449" "TE_00015165" "LTR/Gypsy" 11253 0.494646328523092 6.03917990029716 "LTR"
"55450" "TE_00015165_LTR" "LTR/Gypsy" 24332 0 0 "LTR"
"55451" "TE_00015166" "MITE/DTM" 752 0 0 "MITE"
"55452" "TE_00015167" "DNA/DTH" 5900 0 0 "DNA"
"55453" "TE_00015168" "LTR/Gypsy" 11557 0 0 "LTR"
"55454" "TE_00015168_LTR" "LTR/Gypsy" 3856 0 0 "LTR"
"55455" "TE_00015169" "DNA/DTC" 18836 0 0 "DNA"
"55456" "TE_00015170" "LTR/unknown" 22441 0 0 "LTR"
"55457" "TE_00015170_LTR" "LTR/unknown" 135009 3.54567430022333 43.2894448662815 "LTR"
"55458" "TE_00015171_INT" "LTR/Gypsy" 1672 0 0 "LTR"
"55459" "TE_00015172" "DNA/DTC" 1812 0 0 "DNA"
"55460" "TE_00015173" "DNA/Helitron" 6664 6.6821790334578 81.5833030228619 "DNA"
"55461" "TE_00015174" "MITE/DTA" 1004 0 0 "MITE"
"55462" "TE_00015175" "LTR/Gypsy" 110369 0 0 "LTR"
"55463" "TE_00015175_LTR" "LTR/Gypsy" 391107 0.0142320519317485 0.173760355652146 "LTR"
"55464" "TE_00015176" "LTR/Gypsy" 2202000 0.0126390897703686 0.154311742547784 "LTR"
"55465" "TE_00015176_LTR" "LTR/Gypsy" 2964976 0.0225280277541688 0.275046643553449 "LTR"
"55466" "TE_00015177" "DNA/DTH" 16263 4.79170951781252 58.5023968426869 "DNA"
"55467" "TE_00015178" "LTR/unknown" 13926 0.399702364991408 4.88000081990837 "LTR"
"55468" "TE_00015178_LTR" "LTR/unknown" 29984 0.556922538841085 6.79951555009779 "LTR"
"55469" "TE_00015179" "DNA/DTH" 34551 35.9258746512718 438.622117629702 "DNA"
"55470" "TE_00015180_INT" "LTR/Copia" 44800 1.61520796324363 19.7202140275574 "LTR"
"55471" "TE_00015181_INT" "LTR/Gypsy" 31719 5.96653975805014 72.8460010786438 "LTR"
"55472" "TE_00015182" "MITE/DTH" 3974 1.4006681265401 17.1008785651847 "MITE"
"55473" "TE_00015183" "LTR/Gypsy" 13065 0 0 "LTR"
"55474" "TE_00015183_LTR" "LTR/unknown" 398544 0.0279329516182421 0.341035827502328 "LTR"
"55475" "TE_00015184" "LTR/unknown" 11642 1.91247384809151 23.3495589823206 "LTR"
"55476" "TE_00015184_LTR" "LTR/unknown" 164790 0.405334435453877 4.94876325636586 "LTR"
"55477" "TE_00015185" "LTR/unknown" 7779 0.715548931079876 8.73619892248927 "LTR"
"55478" "TE_00015185_LTR" "LTR/unknown" 3749 0 0 "LTR"
"55479" "TE_00015186" "DNA/Helitron" 63439 0.965160334866156 11.7837261873372 "DNA"
"55480" "TE_00015187" "LTR/unknown" 8680 0 0 "LTR"
"55481" "TE_00015187_LTR" "LTR/unknown" 14226 0 0 "LTR"
"55482" "TE_00015189_INT" "LTR/unknown" 794 0 0 "LTR"
"55483" "TE_00015190_LTR" "LTR/Gypsy" 4396 0 0 "LTR"
"55484" "TE_00015191" "MITE/DTC" 163 0 0 "MITE"
"55485" "TE_00015192_LTR" "LTR/Gypsy" 13208 0 0 "LTR"
"55486" "TE_00015193" "DNA/DTH" 55449 1.90731749107355 23.2866045725412 "DNA"
"55487" "TE_00015194" "MITE/DTH" 3825 0 0 "MITE"
"55488" "TE_00015195" "DNA/DTA" 2496 2.23007016621408 27.2271199591522 "DNA"
"55489" "TE_00015196_INT" "LTR/unknown" 661504 0.0420727246915389 0.513669542573015 "LTR"
"55490" "TE_00015197_LTR" "LTR/Gypsy" 1219 0 0 "LTR"
"55491" "TE_00015198" "DNA/DTM" 892 0 0 "DNA"
"55492" "TE_00015199_LTR" "LTR/Gypsy" 147829 0.150613347445233 1.83885141394568 "LTR"
"55493" "TE_00015200" "LTR/unknown" 7995 0 0 "LTR"
"55494" "TE_00015200_LTR" "LTR/unknown" 27282 0 0 "LTR"
"55495" "TE_00015201_INT" "LTR/Gypsy" 1948 0 0 "LTR"
"55496" "TE_00015202" "LTR/Copia" 4744 0 0 "LTR"
"55497" "TE_00015202_INT" "LTR/Copia" 10449 5.32706970511088 65.0386557738004 "LTR"
"55498" "TE_00015203" "LTR/Gypsy" 44929 0 0 "LTR"
"55499" "TE_00015203_LTR" "LTR/unknown" 791811 0.0773275522613023 0.944098788219015 "LTR"
"55500" "TE_00015204_INT" "LTR/Gypsy" 77154 0 0 "LTR"
"55501" "TE_00015205" "DNA/DTA" 1283 0 0 "DNA"
"55502" "TE_00015206_INT" "LTR/Gypsy" 11537 1.44740967362495 17.6715501650457 "LTR"
"55503" "TE_00015207" "DNA/DTA" 242765 0.687857203658313 8.39810822211322 "DNA"
"55504" "TE_00015208" "LTR/unknown" 24101 0 0 "LTR"
"55505" "TE_00015208_LTR" "LTR/unknown" 7939 0 0 "LTR"
"55506" "TE_00015209_INT" "LTR/Gypsy" 67217 0 0 "LTR"
"55507" "TE_00015210" "LTR/Gypsy" 11698 0 0 "LTR"
"55508" "TE_00015210_LTR" "LTR/Gypsy" 6235 0.892743405753065 10.8995816227817 "LTR"
"55509" "TE_00015211_INT" "LTR/Gypsy" 140 0 0 "LTR"
"55510" "TE_00015212_INT" "LTR/Gypsy" 12545 0 0 "LTR"
"55511" "TE_00015213" "DNA/DTA" 13045 0.426696445754722 5.20957389176267 "DNA"
"55512" "TE_00015214_LTR" "LTR/unknown" 1322 0 0 "LTR"
"55513" "TE_00015215_LTR" "LTR/Gypsy" 976 0 0 "LTR"
"55514" "TE_00015216" "MITE/DTA" 235 0 0 "MITE"
"55515" "TE_00015217_LTR" "LTR/Copia" 481 11.5722559976515 141.28667654479 "LTR"
"55516" "TE_00015218" "DNA/DTM" 5009 1.11125077557803 13.5673570409351 "DNA"
"55517" "TE_00015219" "LTR/unknown" 8029 0 0 "LTR"
"55518" "TE_00015219_LTR" "LTR/unknown" 6253 0 0 "LTR"
"55519" "TE_00015222" "DNA/DTA" 3565 0 0 "DNA"
"55520" "TE_00015223" "DNA/DTH" 20211 0.275407210670939 3.36247050705279 "DNA"
"55521" "TE_00015224" "LTR/unknown" 8173 0 0 "LTR"
"55522" "TE_00015224_LTR" "LTR/unknown" 16280 0 0 "LTR"
"55523" "TE_00015225_INT" "LTR/Gypsy" 134047 0.0415246528073762 0.50697808543305 "LTR"
"55524" "TE_00015226" "DNA/Helitron" 101242 0.60477673775285 7.3837716125569 "DNA"
"55525" "TE_00015227_INT" "LTR/Gypsy" 11085 0 0 "LTR"
"55526" "TE_00015228" "DNA/DTA" 32561 0.512845594564389 6.26137631688622 "DNA"
"55527" "TE_00015229_LTR" "LTR/Gypsy" 8625 0 0 "LTR"
"55528" "TE_00015230" "MITE/DTH" 23698 0.469765814403777 5.73541154680091 "MITE"
"55529" "TE_00015231" "MITE/DTM" 190 0 0 "MITE"
"55530" "TE_00015232" "MITE/DTH" 44280 0.502823408750709 6.13901458157579 "MITE"
"55531" "TE_00015233_INT" "LTR/unknown" 4463 0 0 "LTR"
"55532" "TE_00015234" "DNA/DTC" 11262 0 0 "DNA"
"55533" "TE_00015235" "DNA/DTC" 2272 7.34980871681826 89.7344516963611 "DNA"
"55534" "TE_00015236" "DNA/DTA" 19430 1.71886416928575 20.985761631923 "DNA"
"55535" "TE_00015237_INT" "LTR/unknown" 168849 0.527454010138797 6.43973172887435 "LTR"
