TE_id,TE_class,fam_length,fpkm,tpm,TE_class_group
TE_00003880,MITE/DTA,6879,0,0,MITE
TE_00003881_INT,LTR/Gypsy,100800,1.616766372,16.9132617,LTR
TE_00003882_INT,LTR/Gypsy,176,0,0,LTR
TE_00003883,LTR/unknown,7915,0,0,LTR
TE_00003883_LTR,LTR/unknown,9342,0,0,LTR
TE_00003884_INT,LTR/Gypsy,75743,0,0,LTR
TE_00003885_LTR,LTR/Gypsy,77208,0.034045037,0.356150787,LTR
TE_00003887_INT,LTR/Gypsy,208,0,0,LTR
TE_00003888_LTR,LTR/Gypsy,106,0,0,LTR
TE_00003889_INT,LTR/unknown,705296,0,0,LTR
TE_00003890,DNA/Helitron,134,0,0,DNA
TE_00003891,DNA/DTC,61028,0,0,DNA
TE_00003892_INT,LTR/Gypsy,29714,0.176923282,1.850823853,LTR
TE_00003893,DNA/DTH,321183,0.220966951,2.311572,DNA
TE_00003894_LTR,LTR/Gypsy,85178,0,0,LTR
TE_00003895,LTR/unknown,8655,0,0,LTR
TE_00003895_LTR,LTR/unknown,34929,0,0,LTR
TE_00003896_INT,LTR/Gypsy,2807,6.554985533,68.57279297,LTR
TE_00003897,MITE/DTH,3311,0,0,MITE
TE_00003898,LTR/unknown,8656,0,0,LTR
TE_00003898_LTR,LTR/unknown,12794,0,0,LTR
TE_00003899_LTR,LTR/Gypsy,6299,0,0,LTR
TE_00003900_INT,LTR/unknown,45156,0,0,LTR
TE_00003901,LTR/unknown,8050,0,0,LTR
TE_00003901_LTR,LTR/unknown,6883,0,0,LTR
TE_00003902_INT,LTR/unknown,703487,0.022418744,0.23452621,LTR
TE_00003903,MITE/DTH,17089,0.461445819,4.827261393,MITE
TE_00003904_INT,LTR/Gypsy,190,0,0,LTR
TE_00003905_LTR,LTR/Gypsy,7246,0,0,LTR
TE_00003906,DNA/DTC,85107,0.061770458,0.64619103,DNA
TE_00003907,DNA/Helitron,52428,8.422908853,88.11344925,DNA
TE_00003908_LTR,LTR/unknown,746,14.09409758,147.440697,LTR
TE_00003909_INT,LTR/unknown,2550,0,0,LTR
TE_00003911_LTR,LTR/Gypsy,1030,0,0,LTR
TE_00003912_LTR,LTR/Gypsy,14422,0,0,LTR
TE_00003913_INT,LTR/Gypsy,11750,39.3723114,411.8802925,LTR
TE_00003914,LTR/unknown,7686,0,0,LTR
TE_00003914_LTR,LTR/unknown,5561,0,0,LTR
TE_00003915,LTR/unknown,16070,0,0,LTR
TE_00003915_LTR,LTR/unknown,8482,0,0,LTR
TE_00003916,MITE/DTH,1574,6.679921724,69.87977124,MITE
TE_00003917,DNA/DTT,18632,0.564308544,5.903325458,DNA
TE_00003918_LTR,LTR/unknown,19010,0.6913596,7.232427665,LTR
TE_00003919,DNA/DTC,63982,0,0,DNA
TE_00003920,DNA/DTM,7785,0,0,DNA
TE_00003921,LTR/unknown,15897,0,0,LTR
TE_00003921_LTR,LTR/unknown,9676,0.81496978,8.525534306,LTR
TE_00003922_INT,LTR/Copia,31794,0,0,LTR
TE_00003923_LTR,LTR/unknown,894,0,0,LTR
TE_00003924,DNA/DTT,2591,0,0,DNA
TE_00003925_LTR,LTR/Gypsy,20257,0,0,LTR
TE_00003926,DNA/DTM,50295,0.313575807,3.280368623,DNA
TE_00003927,DNA/DTA,14235,0.369307931,3.863391638,DNA
TE_00003928,LTR/unknown,12796,0,0,LTR
TE_00003928_LTR,LTR/unknown,30175,0,0,LTR
TE_00003929_LTR,LTR/Gypsy,116703,0,0,LTR
TE_00003930_LTR,LTR/unknown,4030,0,0,LTR
TE_00003931,LTR/unknown,7459,0,0,LTR
TE_00003931_LTR,LTR/unknown,18959,0,0,LTR
TE_00003932,MITE/DTH,982,10.70692138,112.0068838,MITE
TE_00003933,MITE/DTA,964,0,0,MITE
TE_00003934_INT,LTR/Copia,225,0,0,LTR
TE_00003935_INT,LTR/Gypsy,689,0,0,LTR
TE_00003937_LTR,LTR/unknown,58476,0.269705438,2.821433407,LTR
TE_00003938_INT,LTR/Gypsy,19911,0,0,LTR
TE_00003939,DNA/DTA,182,0,0,DNA
TE_00003940,DNA/Helitron,7129,0,0,DNA
TE_00003941,LTR/Gypsy,42548,0,0,LTR
TE_00003941_INT,LTR/Gypsy,407208,0,0,LTR
TE_00003942,LTR/Gypsy,8810,0,0,LTR
TE_00003942_LTR,LTR/Gypsy,7531,0,0,LTR
TE_00003943,LTR/Copia,4652,0,0,LTR
TE_00003943_INT,LTR/Copia,628,0,0,LTR
TE_00003944_INT,LTR/Gypsy,2116,0,0,LTR
TE_00003945_LTR,LTR/Gypsy,16100,0.163263925,1.707931055,LTR
TE_00003946_INT,LTR/Gypsy,11703,6.06432781,63.439941,LTR
TE_00003947,DNA/Helitron,416,0,0,DNA
TE_00003948,LTR/unknown,11053,0,0,LTR
TE_00003948_LTR,LTR/unknown,62868,0.501727276,5.248652411,LTR
TE_00003949_INT,LTR/Gypsy,431,0,0,LTR
TE_00003950_INT,LTR/unknown,4429,0,0,LTR
TE_00003951,DNA/DTA,2383,0,0,DNA
TE_00003952_LTR,LTR/Gypsy,5223,0,0,LTR
TE_00003953_INT,LTR/Copia,100086,0,0,LTR
TE_00003954_INT,LTR/unknown,267,0,0,LTR
TE_00003955,LTR/unknown,10649,0.987341233,10.32874072,LTR
TE_00003955_LTR,LTR/unknown,71622,0.146801217,1.535711931,LTR
TE_00003956,LTR/unknown,8145,0,0,LTR
TE_00003956_LTR,LTR/unknown,3550,0,0,LTR
TE_00003957,DNA/DTM,17181,24.47866083,256.0753389,DNA
TE_00003958,MITE/DTH,16666,1.104034825,11.54949177,MITE
TE_00003959,DNA/DTC,69151,0.798246347,8.350587694,DNA
TE_00003961_INT,LTR/unknown,121,0,0,LTR
TE_00003962_LTR,LTR/Gypsy,1371,0,0,LTR
TE_00003963,MITE/DTH,2576,33.67318461,352.2607801,MITE
TE_00003964_LTR,LTR/Gypsy,1111,0,0,LTR
TE_00003965_LTR,LTR/Copia,1163,0,0,LTR
TE_00003966,MITE/DTH,1952,1.346592827,14.08693134,MITE
TE_00003967,DNA/DTA,3068,0,0,DNA
TE_00003969,LTR/unknown,2268,0,0,LTR
TE_00003969_INT,LTR/unknown,7010,10.12422659,105.9112168,LTR
TE_00003970,LTR/Gypsy,11897,0,0,LTR
TE_00003970_LTR,LTR/Gypsy,5890,0,0,LTR
TE_00003972_INT,LTR/Copia,1388,0,0,LTR
TE_00003973_INT,LTR/unknown,49608,0,0,LTR
TE_00003974,LTR/Copia,9940,0,0,LTR
TE_00003974_INT,LTR/Copia,480,0,0,LTR
TE_00003975,LTR/unknown,8344,0,0,LTR
TE_00003975_LTR,LTR/unknown,15156,0,0,LTR
TE_00003976,LTR/Gypsy,27300,0,0,LTR
TE_00003976_LTR,LTR/unknown,114104,0,0,LTR
TE_00003978_LTR,LTR/Gypsy,10867,0,0,LTR
TE_00003979,DNA/DTC,47288,0,0,DNA
TE_00003980,LTR/unknown,8315,0,0,LTR
TE_00003980_LTR,LTR/unknown,9811,0,0,LTR
TE_00003981,DNA/DTH,64668,3.089159075,32.31620645,DNA
TE_00003982_INT,LTR/Gypsy,858015,0.024508189,0.256384236,LTR
TE_00003983,LTR/unknown,5468,0,0,LTR
TE_00003983_INT,LTR/unknown,12569,6.692145306,70.00764416,LTR
TE_00003984,DNA/DTA,2682,0,0,DNA
TE_00003986,DNA/DTA,9546,1.927492603,20.16382044,DNA
TE_00003987,DNA/DTC,99683,0.764703377,7.999689109,DNA
TE_00003988_LTR,LTR/Gypsy,8799,0,0,LTR
TE_00003989,DNA/DTA,8522,3.392870357,35.49338064,DNA
TE_00003990_INT,LTR/unknown,785,0,0,LTR
TE_00003991,DNA/DTM,6394,10.27740537,107.5136455,DNA
TE_00003992_LTR,LTR/Copia,1257,0,0,LTR
TE_00003993_LTR,LTR/Gypsy,2188,0,0,LTR
TE_00003994,DNA/DTA,11481,0,0,DNA
TE_00003995_LTR,LTR/Gypsy,9604,0.547386339,5.726299455,LTR
TE_00003996,LTR/unknown,10330,0,0,LTR
TE_00003996_LTR,LTR/unknown,15629,0,0,LTR
TE_00003997,LTR/unknown,11474,0.229087432,2.3965217,LTR
TE_00003997_LTR,LTR/unknown,20032,0.131217512,1.372688198,LTR
TE_00003998_LTR,LTR/Gypsy,18407,0,0,LTR
TE_00003999,DNA/DTA,10892,6.515867459,68.1635723,DNA
TE_00004001,LTR/unknown,23930,0,0,LTR
TE_00004001_LTR,LTR/unknown,218071,0,0,LTR
TE_00004002_LTR,LTR/Gypsy,1808,0,0,LTR
TE_00004003_INT,LTR/Copia,281,0,0,LTR
TE_00004005_LTR,LTR/Gypsy,3717817,0.040299806,0.421582969,LTR
TE_00004006,LTR/unknown,12091,1.521780199,15.91959556,LTR
TE_00004006_LTR,LTR/unknown,63506,0.206952823,2.164967876,LTR
TE_00004007_LTR,LTR/unknown,10781,0,0,LTR
TE_00004008,MITE/DTH,2173,0,0,MITE
TE_00004009,DNA/DTA,3432,0,0,DNA
TE_00004010_INT,LTR/Gypsy,116232,1.153348554,12.06537089,LTR
TE_00004011,LTR/Copia,20598,0,0,LTR
TE_00004011_LTR,LTR/unknown,8820,0.298021451,3.117651925,LTR
TE_00004012_LTR,LTR/Copia,1892891,0.012497784,0.130741395,LTR
TE_00004013_INT,LTR/unknown,911,0,0,LTR
TE_00004014,DNA/DTM,4440,23.08860783,241.5337634,DNA
TE_00004015_LTR,LTR/Copia,28603,0,0,LTR
TE_00004016,DNA/DTH,238173,0,0,DNA
TE_00004017_LTR,LTR/Gypsy,5793,0,0,LTR
TE_00004018,MITE/DTH,2105,0,0,MITE
TE_00004019_INT,LTR/unknown,356236,0,0,LTR
TE_00004020_LTR,LTR/Gypsy,6928,0,0,LTR
TE_00004021,DNA/DTA,4382,0,0,DNA
TE_00004022_INT,LTR/Gypsy,696,0,0,LTR
TE_00004024,LTR/Gypsy,14093,0,0,LTR
TE_00004024_LTR,LTR/Gypsy,16565,0,0,LTR
TE_00004025,DNA/DTH,11683,0.449978464,4.707299492,DNA
TE_00004026_LTR,LTR/Gypsy,5439,0,0,LTR
TE_00004027,MITE/DTH,11068,0.237490893,2.484431693,MITE
TE_00004028,MITE/DTH,7280,3.971708954,41.54870739,MITE
TE_00004029_INT,LTR/Gypsy,22114,0,0,LTR
TE_00004030,MITE/DTH,2973,0,0,MITE
TE_00004031_INT,LTR/Copia,2022,32.49937189,339.9813301,LTR
TE_00004032_INT,LTR/Copia,4319,0,0,LTR
TE_00004033_INT,LTR/Gypsy,613,0,0,LTR
TE_00004035,LTR/unknown,523291,0,0,LTR
TE_00004035_LTR,LTR/unknown,1335137,0.005906246,0.061786221,LTR
TE_00004036_LTR,LTR/Gypsy,14117,1.303382049,13.63489622,LTR
TE_00004037,DNA/DTA,4114,0,0,DNA
TE_00004039_INT,LTR/Gypsy,2976,0,0,LTR
TE_00004040,LTR/unknown,7930,0,0,LTR
TE_00004040_LTR,LTR/unknown,18811,0,0,LTR
TE_00004041,LTR/unknown,8606,0,0,LTR
TE_00004041_LTR,LTR/unknown,8584,0,0,LTR
TE_00004042_LTR,LTR/Copia,495,0,0,LTR
TE_00004043_INT,LTR/Gypsy,3338,0.787462312,8.237774111,LTR
TE_00004044,DNA/Helitron,14555,0.180594242,1.889226381,DNA
TE_00004045_INT,LTR/Gypsy,214,0,0,LTR
TE_00004046_INT,LTR/Gypsy,2948,0,0,LTR
TE_00004048,LTR/unknown,8109,0,0,LTR
TE_00004048_LTR,LTR/unknown,13860,0,0,LTR
TE_00004049_LTR,LTR/unknown,46327,0,0,LTR
TE_00004050_LTR,LTR/Copia,31406,0,0,LTR
TE_00004051,LTR/Gypsy,7413,0,0,LTR
TE_00004051_INT,LTR/Gypsy,161891,0,0,LTR
TE_00004052_LTR,LTR/Gypsy,1694,1.551681935,16.23240259,LTR
TE_00004053_INT,LTR/unknown,423475,0,0,LTR
TE_00004054_INT,LTR/Gypsy,96179,0,0,LTR
TE_00004055,LTR/unknown,14670,0,0,LTR
TE_00004055_INT,LTR/unknown,2419,0,0,LTR
TE_00004056_INT,LTR/Gypsy,103121,0,0,LTR
TE_00004058_LTR,LTR/unknown,27751,0,0,LTR
TE_00004060_LTR,LTR/unknown,17028,0,0,LTR
TE_00004061_LTR,LTR/Copia,853,0,0,LTR
TE_00004062,LTR/unknown,8454,0,0,LTR
TE_00004062_LTR,LTR/unknown,8865,0,0,LTR
TE_00004063,LTR/unknown,11351,0,0,LTR
TE_00004063_LTR,LTR/unknown,24846,0,0,LTR
TE_00004064,DNA/DTA,23882,0.220128063,2.302796247,DNA
TE_00004065,DNA/Helitron,2154,0,0,DNA
TE_00004066,DNA/DTA,176,0,0,DNA
TE_00004067_LTR,LTR/Gypsy,976,0,0,LTR
TE_00004068_LTR,LTR/Gypsy,6268,0,0,LTR
TE_00004069_INT,LTR/Gypsy,88,0,0,LTR
TE_00004070,DNA/DTT,149207,1.479810818,15.48054688,DNA
TE_00004071,LTR/Copia,4905,0,0,LTR
TE_00004071_INT,LTR/Copia,16931,0,0,LTR
TE_00004072,DNA/DTC,59509,0,0,DNA
TE_00004073,LTR/Copia,11151,0,0,LTR
TE_00004073_INT,LTR/Copia,3010,4.366360795,45.67722588,LTR
TE_00004074_INT,LTR/Gypsy,88,0,0,LTR
TE_00004075_INT,LTR/Gypsy,8507,0,0,LTR
TE_00004076,DNA/DTA,37178,0,0,DNA
TE_00004078,DNA/DTH,17325,8.799760665,92.05575867,DNA
TE_00004079_LTR,LTR/Gypsy,5135,0,0,LTR
TE_00004080_LTR,LTR/Gypsy,556,0,0,LTR
TE_00004081_INT,LTR/unknown,153,0,0,LTR
TE_00004082,MITE/DTT,256,0,0,MITE
TE_00004083,LTR/unknown,8307,0,0,LTR
TE_00004083_LTR,LTR/unknown,32595,0,0,LTR
TE_00004084,DNA/DTC,28636,0.275375318,2.88074696,DNA
TE_00004085,LTR/Gypsy,16480,1.275994757,13.3483932,LTR
TE_00004085_INT,LTR/Gypsy,39978,0.197249677,2.063461653,LTR
TE_00004086,LTR/unknown,8481,0,0,LTR
TE_00004086_LTR,LTR/unknown,40670,0,0,LTR
TE_00004087_LTR,LTR/Gypsy,66209,0,0,LTR
TE_00004088,LTR/Gypsy,5493,0,0,LTR
TE_00004088_INT,LTR/Gypsy,11779,0,0,LTR
TE_00004091_LTR,LTR/Gypsy,132564,0.01982853,0.207429543,LTR
TE_00004092_INT,LTR/Copia,336,0,0,LTR
TE_00004093,DNA/DTA,1586,0,0,DNA
TE_00004094,DNA/DTH,2852,0,0,DNA
TE_00004095_INT,LTR/Gypsy,233939,0.022472091,0.235084274,LTR
TE_00004096_INT,LTR/Gypsy,79,0,0,LTR
TE_00004097_LTR,LTR/Gypsy,492,0,0,LTR
TE_00004098,MITE/DTA,9666,0,0,MITE
TE_00004099,DNA/DTM,3396,0,0,DNA
TE_00004101,LTR/Gypsy,25296,0,0,LTR
TE_00004101_LTR,LTR/Gypsy,11848,0,0,LTR
TE_00004102,MITE/DTA,14104,1.304583408,13.64746383,MITE
TE_00004103,DNA/DTM,2132,0,0,DNA
TE_00004104,LTR/Gypsy,5290,0,0,LTR
TE_00004104_INT,LTR/Gypsy,11975,0.219503065,2.296258036,LTR
TE_00004105,DNA/DTA,682,0,0,DNA
TE_00004106,MITE/DTA,94,27.96328935,292.5286168,MITE
TE_00004107_LTR,LTR/Gypsy,3245,0,0,LTR
TE_00004108,MITE/DTM,2473,0,0,MITE
TE_00004109,LTR/unknown,7704,0,0,LTR
TE_00004109_LTR,LTR/unknown,1230,0,0,LTR
TE_00004110,LTR/unknown,2057,0,0,LTR
TE_00004110_INT,LTR/unknown,3093,0,0,LTR
TE_00004112_LTR,LTR/Copia,20465,0.128441202,1.343644758,LTR
TE_00004113,LTR/unknown,25071,0,0,LTR
TE_00004113_INT,LTR/unknown,240083,0,0,LTR
TE_00004114,MITE/DTC,80,0,0,MITE
TE_00004115,MITE/DTH,18596,0.706751236,7.393442133,MITE
TE_00004116,LTR/Copia,21595,0,0,LTR
TE_00004116_INT,LTR/Copia,1520296,0.012102804,0.126609443,LTR
TE_00004117,LTR/unknown,17043,0,0,LTR
TE_00004117_LTR,LTR/unknown,15274,0,0,LTR
TE_00004119,LTR/Gypsy,47304,0.333402993,3.487784118,LTR
TE_00004119_INT,LTR/Gypsy,10187,0,0,LTR
TE_00004120_LTR,LTR/Copia,6719,0,0,LTR
TE_00004121_INT,LTR/Gypsy,575,0,0,LTR
TE_00004122,LTR/unknown,8230,0,0,LTR
TE_00004122_LTR,LTR/unknown,11107,0,0,LTR
TE_00004123_INT,LTR/Gypsy,16023,0.492145516,5.148416024,LTR
TE_00004124,DNA/DTC,29631,0.088709433,0.928004117,DNA
TE_00004125_INT,LTR/Gypsy,91007,0,0,LTR
TE_00004126,DNA/DTM,124250,0.042310651,0.442618752,DNA
TE_00004127,MITE/DTA,2861,22.05004571,230.6691924,MITE
TE_00004128,DNA/DTA,2494,0,0,DNA
TE_00004129_LTR,LTR/unknown,55197,0,0,LTR
TE_00004130_INT,LTR/Copia,556,0,0,LTR
TE_00004131,DNA/DTA,8422,8.426837849,88.15455112,DNA
TE_00004132,LTR/unknown,8301,0,0,LTR
TE_00004132_LTR,LTR/unknown,14076,0,0,LTR
TE_00004133,DNA/DTM,1474,0,0,DNA
TE_00004134_LTR,LTR/Gypsy,1633,0,0,LTR
TE_00004135,DNA/DTT,14626,2.336328428,24.44071994,DNA
TE_00004136_LTR,LTR/Copia,3934,1.336323944,13.97950685,LTR
TE_00004137,LTR/Gypsy,25352,0,0,LTR
TE_00004137_LTR,LTR/Gypsy,26805,0.294185697,3.07752546,LTR
TE_00004138,DNA/DTC,697,0,0,DNA
TE_00004139,LTR/unknown,11406,0,0,LTR
TE_00004139_LTR,LTR/unknown,47437,0,0,LTR
TE_00004140_INT,LTR/Gypsy,6691,0,0,LTR
TE_00004141,DNA/Helitron,17191,0.764513175,7.997699372,DNA
TE_00004142,MITE/DTH,7304,0,0,MITE
TE_00004143_LTR,LTR/Gypsy,9744,0,0,LTR
TE_00004144,MITE/DTT,1584,0,0,MITE
TE_00004145,LTR/unknown,8310,0,0,LTR
TE_00004145_LTR,LTR/unknown,21995,0,0,LTR
TE_00004146,LTR/unknown,15464,0,0,LTR
TE_00004146_LTR,LTR/unknown,4713,0,0,LTR
TE_00004147_INT,LTR/Gypsy,1289,0,0,LTR
TE_00004148,MITE/DTT,1247,0,0,MITE
TE_00004149,MITE/DTA,7914,0,0,MITE
TE_00004150,MITE/DTA,56167,0.467988178,4.8957021,MITE
TE_00004151,LTR/unknown,13842,0.379793267,3.973080477,LTR
TE_00004151_LTR,LTR/unknown,25411,1.965386438,20.56023414,LTR
TE_00004153_LTR,LTR/Gypsy,103404,0.686345097,7.179970113,LTR
TE_00004154,LTR/unknown,8259,0,0,LTR
TE_00004154_LTR,LTR/unknown,10257,0.512537623,5.361741246,LTR
TE_00004155_LTR,LTR/Gypsy,2163,0,0,LTR
TE_00004156_LTR,LTR/Gypsy,723,0,0,LTR
TE_00004157_INT,LTR/Gypsy,5894,0,0,LTR
TE_00004158,MITE/DTH,936,0,0,MITE
TE_00004159_INT,LTR/Gypsy,22668,0,0,LTR
TE_00004160,LTR/unknown,21962,0.11968624,1.252057644,LTR
TE_00004160_INT,LTR/unknown,29556,0,0,LTR
TE_00004161_INT,LTR/Copia,146087,0,0,LTR
TE_00004163,DNA/DTA,7908,0,0,DNA
TE_00004164_LTR,LTR/Gypsy,704828,0.014917394,0.156053335,LTR
TE_00004165,MITE/DTA,5974,0,0,MITE
TE_00004166,LTR/Copia,9262,0,0,LTR
TE_00004166_INT,LTR/Copia,39641,16.37828642,171.335976,LTR
TE_00004167,MITE/DTA,25954,0.101277229,1.059477922,MITE
TE_00004168_INT,LTR/Gypsy,851,0,0,LTR
TE_00004169_INT,LTR/Gypsy,6647,0,0,LTR
TE_00004170,MITE/DTH,73551,1.358035507,14.20663511,MITE
TE_00004171,MITE/DTH,230,0,0,MITE
TE_00004172_LTR,LTR/Gypsy,11665,0,0,LTR
TE_00004173,LTR/Gypsy,628045,0,0,LTR
TE_00004173_INT,LTR/Gypsy,2505774,0.014685957,0.153632235,LTR
TE_00004174_INT,LTR/Gypsy,1210,0,0,LTR
TE_00004176,DNA/Helitron,11457,0.917709417,9.600310721,DNA
TE_00004177,LTR/Copia,23530,0.223421096,2.337245217,LTR
TE_00004177_LTR,LTR/Copia,40611,0.064725055,0.677099554,LTR
TE_00004178,DNA/DTH,32764,0.160453498,1.678530703,DNA
TE_00004179_INT,LTR/Gypsy,1700,0,0,LTR
TE_00004180,LTR/unknown,8260,0,0,LTR
TE_00004180_LTR,LTR/unknown,12379,0,0,LTR
TE_00004181,DNA/DTC,37867,0,0,DNA
TE_00004183,LTR/unknown,8160,0,0,LTR
TE_00004183_LTR,LTR/unknown,13076,0,0,LTR
TE_00004184_LTR,LTR/Gypsy,270322,0.009723771,0.101721983,LTR
TE_00004185,DNA/DTM,31812,0,0,DNA
TE_00004186_INT,LTR/unknown,80743,0,0,LTR
TE_00004187_LTR,LTR/unknown,7989,0,0,LTR
TE_00004188,LTR/unknown,6751,0,0,LTR
TE_00004188_INT,LTR/unknown,4580,1.721757117,18.01158732,LTR
TE_00004189_LTR,LTR/Gypsy,5493,0,0,LTR
TE_00004190,LTR/unknown,8560,0,0,LTR
TE_00004190_LTR,LTR/unknown,30016,0,0,LTR
TE_00004191,DNA/Helitron,9630,26.20360572,274.120274,DNA
TE_00004192_LTR,LTR/Gypsy,20264,0,0,LTR
TE_00004193_INT,LTR/Gypsy,9732,0,0,LTR
TE_00004194_LTR,LTR/Copia,1688,0,0,LTR
TE_00004195,DNA/DTC,87844,0,0,DNA
TE_00004196,LTR/Gypsy,5401,0,0,LTR
TE_00004196_INT,LTR/Gypsy,5784,0,0,LTR
TE_00004197,LTR/Copia,2027,0,0,LTR
TE_00004197_LTR,LTR/Copia,1340,60.80972027,636.1405891,LTR
TE_00004198,LTR/unknown,1808,0,0,LTR
TE_00004198_INT,LTR/unknown,4348,0,0,LTR
TE_00004199,DNA/Helitron,70026,0.337830846,3.534104616,DNA
TE_00004200,DNA/DTM,20610,0,0,DNA
TE_00004201,LTR/Copia,4748,0,0,LTR
TE_00004201_INT,LTR/Copia,7935,0,0,LTR
TE_00004202_INT,LTR/Gypsy,736,0,0,LTR
TE_00004203,LTR/unknown,8206,0,0,LTR
TE_00004203_LTR,LTR/unknown,8911,0,0,LTR
TE_00004204_LTR,LTR/Gypsy,2620945,0.008023211,0.083932139,LTR
TE_00004206_INT,LTR/unknown,4382,0,0,LTR
TE_00004207,MITE/DTA,1298,0,0,MITE
TE_00004208,LTR/unknown,7903,0,0,LTR
TE_00004208_LTR,LTR/unknown,18154,0,0,LTR
TE_00004209,LTR/Copia,18338,0,0,LTR
TE_00004209_INT,LTR/Copia,19932,0.131875838,1.379575054,LTR
TE_00004210_LTR,LTR/Gypsy,29484,0,0,LTR
TE_00004211,LTR/Gypsy,20718,0,0,LTR
TE_00004211_LTR,LTR/Gypsy,36928,0.071180383,0.74462982,LTR
TE_00004212,MITE/DTT,894,0,0,MITE
TE_00004214_LTR,LTR/unknown,21600,0,0,LTR
TE_00004215,DNA/DTA,11197,3.521321602,36.83713046,DNA
TE_00004216,DNA/DTC,9103,0,0,DNA
TE_00004218_LTR,LTR/Gypsy,1763,0,0,LTR
TE_00004219,LTR/Gypsy,82875,0,0,LTR
TE_00004219_INT,LTR/Gypsy,652341,0,0,LTR
TE_00004220,LTR/Gypsy,21843,0,0,LTR
TE_00004220_LTR,LTR/Gypsy,9834,0,0,LTR
TE_00004221,LTR/Copia,20537,0.127990904,1.338934118,LTR
TE_00004221_LTR,LTR/Copia,32850,0.320066873,3.348272753,LTR
TE_00004222,MITE/DTM,938,0,0,MITE
TE_00004224,LTR/Copia,8928,0,0,LTR
TE_00004224_INT,LTR/Copia,4993,0,0,LTR
TE_00004225_LTR,LTR/Gypsy,8148,0,0,LTR
TE_00004226,MITE/DTH,33903,0,0,MITE
TE_00004227_INT,LTR/unknown,535,0,0,LTR
TE_00004228,LTR/Gypsy,1481286,0.021294058,0.222760682,LTR
TE_00004228_INT,LTR/Gypsy,196340,0,0,LTR
TE_00004229_INT,LTR/Copia,3042,0,0,LTR
TE_00004230,LTR/unknown,7755,0,0,LTR
TE_00004230_LTR,LTR/unknown,18827,0,0,LTR
TE_00004231_INT,LTR/Gypsy,787,0,0,LTR
TE_00004232,LTR/Gypsy,5179,0,0,LTR
TE_00004233_LTR,LTR/unknown,1900,0,0,LTR
TE_00004234_LTR,LTR/Gypsy,3152,0,0,LTR
TE_00004235,LTR/unknown,8284,0,0,LTR
TE_00004235_LTR,LTR/unknown,17934,0,0,LTR
TE_00004236,DNA/DTH,7558,0,0,DNA
TE_00004237,LTR/unknown,13982,0.187995222,1.966649262,LTR
TE_00004237_LTR,LTR/unknown,58285,0.405883894,4.24601887,LTR
TE_00004238,LTR/unknown,7507,0,0,LTR
TE_00004238_LTR,LTR/unknown,12287,0,0,LTR
TE_00004239,MITE/DTH,5913,0,0,MITE
TE_00004240_LTR,LTR/Copia,1680,0,0,LTR
TE_00004241,MITE/DTA,8986,0,0,MITE
TE_00004242_LTR,LTR/unknown,12944,0,0,LTR
TE_00004243,LTR/unknown,7677,0,0,LTR
TE_00004243_LTR,LTR/unknown,11516,0,0,LTR
TE_00004244,LTR/Gypsy,8870,0,0,LTR
TE_00004244_LTR,LTR/Gypsy,6061,0,0,LTR
TE_00004245,LTR/unknown,166367,0,0,LTR
TE_00004245_LTR,LTR/unknown,280492,0.009371209,0.098033776,LTR
TE_00004246,DNA/DTH,10453,0.251463618,2.630602696,DNA
TE_00004247_INT,LTR/unknown,210912,0,0,LTR
TE_00004248_INT,LTR/Copia,1439,0,0,LTR
TE_00004249,DNA/DTC,3507887,0.004495953,0.047032912,DNA
TE_00004250_INT,LTR/Gypsy,2366,201.0851247,2103.584906,LTR
TE_00004251,DNA/DTA,9254,0.852133952,8.914314885,DNA
TE_00004252_INT,LTR/unknown,3309,0,0,LTR
TE_00004253_LTR,LTR/Gypsy,4292,0,0,LTR
TE_00004254,LTR/Gypsy,5397,0,0,LTR
TE_00004254_INT,LTR/Gypsy,5167,0,0,LTR
TE_00004256,DNA/DTC,74561,0,0,DNA
TE_00004257,LTR/Copia,21904,0,0,LTR
TE_00004257_LTR,LTR/Copia,33776,0.155645973,1.628238393,LTR
TE_00004259,LTR/unknown,8357,0,0,LTR
TE_00004259_LTR,LTR/unknown,10252,0,0,LTR
TE_00004260,DNA/DTM,10235,0,0,DNA
TE_00004261_INT,LTR/unknown,6297,0,0,LTR
TE_00004262_INT,LTR/Gypsy,516,0,0,LTR
TE_00004263,MITE/DTA,2744,0,0,MITE
TE_00004264,LTR/Gypsy,16492,6.53471484,68.36073789,LTR
TE_00004264_INT,LTR/Gypsy,27611,0,0,LTR
TE_00004265,LTR/unknown,8218,0,0,LTR
TE_00004265_LTR,LTR/unknown,9518,0,0,LTR
TE_00004266,LTR/Copia,5179,2.537699555,26.54729676,LTR
TE_00004266_INT,LTR/Copia,20846,0,0,LTR
TE_00004267,DNA/DTC,11436,0,0,DNA
TE_00004268,MITE/DTA,11832,0.66646785,6.972030929,MITE
TE_00004270,DNA/DTM,34027,1.853974219,19.39473241,DNA
TE_00004271,LTR/unknown,8616,0,0,LTR
TE_00004271_LTR,LTR/unknown,2642,0,0,LTR
TE_00004272_LTR,LTR/Gypsy,14635,0.179607051,1.878899213,LTR
TE_00004274_LTR,LTR/Copia,3824,0,0,LTR
TE_00004275,MITE/DTA,560,0,0,MITE
TE_00004276,MITE/DTT,573,0,0,MITE
