,0,1,2,3,4,5,6,7,8,9
1439,TE_00015127_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,+,GAG|CRM,1,1,TE_00015127
1440,TE_00015149_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00015149
1441,TE_00015152_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale INT|Ale,2,1,TE_00015152
1442,TE_00015196_INT#LTR/unknown,LTR,Gypsy,Tekay,0,-,PROT|Tekay,1,1,TE_00015196
1443,TE_00015202_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale INT|Ale,2,1,TE_00015202
1444,TE_00015206_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay,1,1,TE_00015206
1445,TE_00015221_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,PROT|Reina,1,1,TE_00015221
1446,TE_00015262_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay PROT|Tekay CHD|Tekay,3,1,TE_00015262
1447,TE_00015266_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,GAG|Reina PROT|Reina,2,1,TE_00015266
1448,TE_00015267_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RH|Retand,1,1,TE_00015267
1449,TE_00015295_INT#LTR/unknown,LTR,Copia,Bianca,0,-,RH|Bianca,1,1,TE_00015295
1450,TE_00015309_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00015309
1451,TE_00015320_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00015320
1452,TE_00015327_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00015327
1453,TE_00015337_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay PROT|Tekay,2,1,TE_00015337
1454,TE_00015338_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00015338
1455,TE_00015363_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay PROT|Tekay,2,1,TE_00015363
1456,TE_00015366_INT#LTR/unknown,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00015366
1457,TE_00015380_INT#LTR/Copia,LTR,Copia,SIRE,0,+,GAG|SIRE,1,1,TE_00015380
1458,TE_00015382_INT#LTR/Copia,LTR,Copia,SIRE,0,+,GAG|SIRE,1,1,TE_00015382
1459,TE_00015395_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay,1,1,TE_00015395
1460,TE_00015396_INT#LTR/unknown,LTR,Copia,Ale,0,+,GAG|Ale,1,1,TE_00015396
1461,TE_00015401_INT#LTR/Copia,LTR,Copia,Ale,0,+,INT|Ale RH|Ale,2,1,TE_00015401
1462,TE_00000078_INT#LTR/unknown,LTR,Gypsy,unknown,none,?,none,0,1,TE_00000078
1463,TE_00001539_INT#LTR/unknown,LTR,Gypsy,unknown,none,?,none,0,1,TE_00001539
1464,TE_00001549_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00001549
1465,TE_00001553_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00001553
1466,TE_00001606_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00001606
1467,TE_00001632_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00001632
1468,TE_00001667_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00001667
1469,TE_00001699_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00001699
1470,TE_00001873_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00001873
1471,TE_00001925_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00001925
1472,TE_00002087_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00002087
1473,TE_00002142_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00002142
1474,TE_00002190_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00002190
1475,TE_00002378_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00002378
1476,TE_00002398_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00002398
1477,TE_00002520_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00002520
1478,TE_00002557_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00002557
1479,TE_00002619_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00002619
1480,TE_00002706_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00002706
1481,TE_00002754_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00002754
1482,TE_00002846_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00002846
1483,TE_00003091_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00003091
1484,TE_00003214_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00003214
1485,TE_00003220_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00003220
1486,TE_00003242_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00003242
1487,TE_00003273_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00003273
1488,TE_00003451_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00003451
1489,TE_00003467_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00003467
1490,TE_00003559_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00003559
1491,TE_00003613_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00003613
1492,TE_00003637_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00003637
1493,TE_00003772_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00003772
1494,TE_00003831_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00003831
1495,TE_00003853_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00003853
1496,TE_00003935_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00003935
1497,TE_00003972_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00003972
1498,TE_00004045_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00004045
1499,TE_00004055_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00004055
1500,TE_00004089_INT#LTR/unknown,LTR,Gypsy,unknown,none,?,none,0,1,TE_00004089
1501,TE_00004422_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00004422
1502,TE_00004507_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00004507
1503,TE_00004682_INT#LTR/Copia,LTR,Gypsy,unknown,none,?,none,0,1,TE_00004682
1504,TE_00004716_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00004716
1505,TE_00004720_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00004720
1506,TE_00004792_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00004792
1507,TE_00004811_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00004811
1508,TE_00004876_INT#LTR/unknown,LTR,Gypsy,unknown,none,?,none,0,1,TE_00004876
1509,TE_00004974_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00004974
1510,TE_00005055_INT#LTR/unknown,LTR,Gypsy,unknown,none,?,none,0,1,TE_00005055
1511,TE_00005183_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00005183
1512,TE_00005198_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00005198
1513,TE_00005212_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00005212
1514,TE_00005405_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00005405
1515,TE_00005443_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00005443
1516,TE_00005479_INT#LTR/Copia,LTR,Gypsy,unknown,none,?,none,0,1,TE_00005479
1517,TE_00005542_INT#LTR/unknown,LTR,Gypsy,unknown,none,?,none,0,1,TE_00005542
1518,TE_00005740_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00005740
1519,TE_00005767_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00005767
1520,TE_00005812_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00005812
1521,TE_00005822_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00005822
1522,TE_00005944_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00005944
1523,TE_00006033_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00006033
1524,TE_00006187_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00006187
1525,TE_00006244_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00006244
1526,TE_00006388_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00006388
1527,TE_00006486_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00006486
1528,TE_00006588_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00006588
1529,TE_00006697_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00006697
1530,TE_00006746_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00006746
1531,TE_00006822_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00006822
1532,TE_00006869_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00006869
1533,TE_00006908_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00006908
1534,TE_00006973_LTR#LTR/Copia,LTR,Copia,unknown,none,?,none,0,2,TE_00006973
1535,TE_00006981_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00006981
1536,TE_00007031_INT#LTR/Copia,LTR,Gypsy,unknown,none,?,none,0,1,TE_00007031
1537,TE_00007050_INT#LTR/Gypsy,LTR,Copia,unknown,none,?,none,0,1,TE_00007050
1538,TE_00007276_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00007276
1539,TE_00007399_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00007399
1540,TE_00007490_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00007490
1541,TE_00007505_INT#LTR/Copia,LTR,Gypsy,unknown,none,?,none,0,1,TE_00007505
1542,TE_00007560_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00007560
1543,TE_00007582_LTR#LTR/Copia,LTR,Copia,unknown,none,?,none,0,2,TE_00007582
1544,TE_00007653_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00007653
1545,TE_00007691_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00007691
1546,TE_00007738_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00007738
1547,TE_00007976_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00007976
1548,TE_00008023_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00008023
1549,TE_00008043_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00008043
1550,TE_00008095_INT#LTR/unknown,LTR,Gypsy,unknown,none,?,none,0,1,TE_00008095
1551,TE_00008204_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00008204
1552,TE_00008221_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00008221
1553,TE_00008420_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00008420
1554,TE_00008451_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00008451
1555,TE_00008538_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00008538
1556,TE_00008539_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00008539
1557,TE_00008575_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00008575
1558,TE_00008615_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00008615
1559,TE_00008620_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00008620
1560,TE_00008672_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00008672
1561,TE_00008713_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00008713
1562,TE_00008721_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00008721
1563,TE_00008759_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00008759
1564,TE_00008829_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00008829
1565,TE_00008906_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00008906
1566,TE_00009123_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00009123
1567,TE_00009162_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00009162
1568,TE_00009179_LTR#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,2,TE_00009179
1569,TE_00009257_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00009257
1570,TE_00009288_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00009288
1571,TE_00009312_INT#LTR/unknown,LTR,Gypsy,unknown,none,?,none,0,1,TE_00009312
1572,TE_00009337_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00009337
1573,TE_00009350_INT#LTR/Copia,LTR,Gypsy,unknown,none,?,none,0,1,TE_00009350
1574,TE_00009431_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00009431
1575,TE_00009476_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00009476
1576,TE_00009586_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00009586
1577,TE_00009627_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00009627
1578,TE_00009655_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00009655
1579,TE_00009663_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00009663
1580,TE_00009718_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00009718
1581,TE_00009729_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00009729
1582,TE_00009853_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00009853
1583,TE_00009912_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00009912
1584,TE_00010039_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00010039
1585,TE_00010083_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00010083
1586,TE_00010095_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00010095
1587,TE_00010138_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00010138
1588,TE_00010239_INT#LTR/unknown,LTR,Gypsy,unknown,none,?,none,0,1,TE_00010239
1589,TE_00010248_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00010248
1590,TE_00010293_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00010293
1591,TE_00010375_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00010375
1592,TE_00010377_INT#LTR/unknown,LTR,Gypsy,unknown,none,?,none,0,1,TE_00010377
1593,TE_00010381_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00010381
1594,TE_00010440_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00010440
1595,TE_00010448_INT#LTR/Copia,LTR,Gypsy,unknown,none,?,none,0,1,TE_00010448
1596,TE_00010498_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00010498
1597,TE_00010587_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00010587
1598,TE_00010747_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00010747
1599,TE_00010748_INT#LTR/Gypsy,LTR,Copia,unknown,none,?,none,0,1,TE_00010748
1600,TE_00010858_INT#LTR/Copia,LTR,Gypsy,unknown,none,?,none,0,1,TE_00010858
1601,TE_00010900_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00010900
1602,TE_00010990_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00010990
1603,TE_00010991_INT#LTR/unknown,LTR,Gypsy,unknown,none,?,none,0,1,TE_00010991
1604,TE_00011024_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00011024
1605,TE_00011058_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00011058
1606,TE_00011065_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00011065
1607,TE_00011145_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00011145
1608,TE_00011271_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00011271
1609,TE_00011284_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00011284
1610,TE_00011443_INT#LTR/Gypsy,LTR,Copia,unknown,none,?,none,0,1,TE_00011443
1611,TE_00011470_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00011470
1612,TE_00011566_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00011566
1613,TE_00011573_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00011573
1614,TE_00011587_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00011587
1615,TE_00011662_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00011662
1616,TE_00011710_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00011710
1617,TE_00011838_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00011838
1618,TE_00011849_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00011849
1619,TE_00011889_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00011889
1620,TE_00011995_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00011995
1621,TE_00012079_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00012079
1622,TE_00012224_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00012224
1623,TE_00012225_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00012225
1624,TE_00012275_INT#LTR/Copia,LTR,Gypsy,unknown,none,?,none,0,1,TE_00012275
1625,TE_00012328_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00012328
1626,TE_00012498_INT#LTR/unknown,LTR,Gypsy,unknown,none,?,none,0,1,TE_00012498
1627,TE_00012506_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00012506
1628,TE_00012589_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00012589
1629,TE_00012742_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00012742
1630,TE_00012763_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00012763
1631,TE_00012818_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00012818
1632,TE_00012849_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00012849
1633,TE_00012935_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00012935
1634,TE_00013073_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00013073
1635,TE_00013125_INT#LTR/unknown,LTR,Gypsy,unknown,none,?,none,0,1,TE_00013125
1636,TE_00013171_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00013171
1637,TE_00013265_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00013265
1638,TE_00013493_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00013493
1639,TE_00013500_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00013500
1640,TE_00013517_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00013517
1641,TE_00013653_INT#LTR/unknown,LTR,Gypsy,unknown,none,?,none,0,1,TE_00013653
1642,TE_00013718_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00013718
1643,TE_00013784_INT#LTR/unknown,LTR,Gypsy,unknown,none,?,none,0,1,TE_00013784
1644,TE_00013856_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00013856
1645,TE_00013906_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00013906
1646,TE_00013916_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00013916
1647,TE_00014058_INT#LTR/Copia,LTR,Copia,unknown,none,?,none,0,1,TE_00014058
1648,TE_00014128_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00014128
1649,TE_00014154_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00014154
1650,TE_00014223_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00014223
1651,TE_00014235_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00014235
1652,TE_00014290_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00014290
1653,TE_00014298_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00014298
1654,TE_00014378_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00014378
1655,TE_00014406_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00014406
1656,TE_00014693_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00014693
1657,TE_00014764_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00014764
1658,TE_00014779_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00014779
1659,TE_00014906_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00014906
1660,TE_00014946_INT#LTR/unknown,LTR,Copia,unknown,none,?,none,0,1,TE_00014946
1661,TE_00015098_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00015098
1662,TE_00015240_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00015240
1663,TE_00015282_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00015282
1664,TE_00015291_INT#LTR/Gypsy,LTR,Copia,unknown,none,?,none,0,1,TE_00015291
1665,TE_00015313_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00015313
1666,TE_00015357_INT#LTR/Gypsy,LTR,Gypsy,unknown,none,?,none,0,1,TE_00015357
